UID        PID  PPID  C STIME TTY          TIME CMD
root     20278 20255  0 Aug29 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-b31b01995d2e03d5c9df79c530e9dac73d4f4e78.js
root     20283 20264  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     20289 60934  0 16:46 ?        00:00:01 /root/.vscode-server/bin/dfd34e8260c270da74b5c2d86d61aee4b6d56977/node -e  ????const net = require('net'); ????const fs = require('fs'); ????process.stdin.pause(); ????const client = net.createConnection({ port: 36629 }, () => { ?????console.error('Connection established'); ?????client.pipe(process.stdout); ?????process.stdin.pipe(client); ????}); ????client.on('close', function (hadError) { ?????console.error(hadError ? 'Remote close with error' : 'Remote close'); ?????process.exit(hadError ? 1 : 0); ????}); ????client.on('error', function (err) { ?????process.stderr.write(err && (err.stack || err.message) || String(err)); ????}); ????process.stdin.on('close', function (hadError) { ?????console.error(hadError ? 'Remote stdin close with error' : 'Remote stdin close'); ?????process.exit(hadError ? 1 : 0); ????}); ????process.on('uncaughtException', function (err) { ?????fs.writeSync(process.stderr.fd, `Uncaught Exception: ${String(err && (err.stack || err.message) || err)}\n`); ????}); ???
root     20360  6873  0 Aug27 ?        00:00:00 /bin/sh
root     20365     2  0 17:14 ?        00:00:00 [kworker/18:2]
lhy      20388 18812  0 16:46 ?        00:00:01 docker exec -i -u root -e VSCODE_REMOTE_CONTAINERS_SESSION=4e32c4a5-9eec-4231-9b15-9ff6ca771a251661849160373 968738469cbc1b576c13814a3d7ef813c5edeb9851b4180251d57ed1d0ad6c5a /root/.vscode-server/bin/dfd34e8260c270da74b5c2d86d61aee4b6d56977/node -e  ????const net = require('net'); ????const fs = require('fs'); ????process.stdin.pause(); ????const client = net.createConnection({ port: 36629 }, () => { ?????console.error('Connection established'); ?????client.pipe(process.stdout); ?????process.stdin.pipe(client); ????}); ????client.on('close', function (hadError) { ?????console.error(hadError ? 'Remote close with error' : 'Remote close'); ?????process.exit(hadError ? 1 : 0); ????}); ????client.on('error', function (err) { ?????process.stderr.write(err && (err.stack || err.message) || String(err)); ????}); ????process.stdin.on('close', function (hadError) { ?????console.error(hadError ? 'Remote stdin close with error' : 'Remote stdin close'); ?????process.exit(hadError ? 1 : 0); ????}); ????process.on('uncaughtException', function (err) { ?????fs.writeSync(process.stderr.fd, `Uncaught Exception: ${String(err && (err.stack || err.message) || err)}\n`); ????}); ???
root     20389  6873  0 Aug11 ?        00:00:00 /bin/sh
root     20391 20360  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-4dc5c9d03cc0755bf74a39def17d35a89517ef83.js
root     20402 28858  0 Aug26 ?        00:00:00 /bin/sh
root     20411 20389  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     20418 20402  0 Aug26 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-bca49e36a46d4a394524ba6194cc4a51df2db6a1.js
root     20437     2  0 17:14 ?        00:00:00 [kworker/9:0-rcu]
root     20459     1  0 Aug21 ?        00:00:15 /usr/bin/lxcfs /var/lib/lxcfs/
root     20466  6873  0 Aug26 ?        00:00:00 /bin/sh
root     20477  6873  0 Aug23 ?        00:00:00 /bin/sh
root     20480  6873  0 Aug11 ?        00:00:00 /bin/sh
root     20482     2  0 16:46 ?        00:00:00 [kworker/51:2-mm]
root     20484 20466  0 Aug26 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-27efa1d4d63b42a048443c5a0544f4c505f1f70c.js
root     20498 20480  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     20506  6873  0 Aug11 ?        00:00:00 /bin/sh
lhy      20510 31243  0 17:14 ?        00:00:00 sleep 180
root     20512  6873  0 Aug24 ?        00:00:00 /bin/sh
root     20513  6873  0 Aug24 ?        00:00:00 /bin/sh
root     20528 60934  0 16:46 ?        00:00:01 /root/.vscode-server/bin/dfd34e8260c270da74b5c2d86d61aee4b6d56977/node -e  ????const net = require('net'); ????const fs = require('fs'); ????process.stdin.pause(); ????const client = net.createConnection({ port: 36629 }, () => { ?????console.error('Connection established'); ?????client.pipe(process.stdout); ?????process.stdin.pipe(client); ????}); ????client.on('close', function (hadError) { ?????console.error(hadError ? 'Remote close with error' : 'Remote close'); ?????process.exit(hadError ? 1 : 0); ????}); ????client.on('error', function (err) { ?????process.stderr.write(err && (err.stack || err.message) || String(err)); ????}); ????process.stdin.on('close', function (hadError) { ?????console.error(hadError ? 'Remote stdin close with error' : 'Remote stdin close'); ?????process.exit(hadError ? 1 : 0); ????}); ????process.on('uncaughtException', function (err) { ?????fs.writeSync(process.stderr.fd, `Uncaught Exception: ${String(err && (err.stack || err.message) || err)}\n`); ????}); ???
root     20530 20512  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     20537 20506  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     20550 20513  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     20571 38409  0 Aug29 ?        00:00:00 sshd: xudaliang [priv]
root     20582 61659  0 16:46 ?        00:00:12 /root/.vscode-server/bin/dfd34e8260c270da74b5c2d86d61aee4b6d56977/node /root/.vscode-server/bin/dfd34e8260c270da74b5c2d86d61aee4b6d56977/out/bootstrap-fork --type=fileWatcher
root     20597  6873  0 Aug11 ?        00:00:00 /bin/sh
root     20600  6873  0 Aug26 ?        00:00:00 /bin/sh
root     20604  6873  0 Aug11 ?        00:00:00 /bin/sh
root     20605 61659  6 16:46 ?        00:01:56 /root/.vscode-server/bin/dfd34e8260c270da74b5c2d86d61aee4b6d56977/node /root/.vscode-server/bin/dfd34e8260c270da74b5c2d86d61aee4b6d56977/out/bootstrap-fork --type=extensionHost --transformURIs --useHostProxy=false
root     20607  6873  0 Aug24 ?        00:00:00 /bin/sh
root     20608 20597  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     20620 20600  0 Aug26 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-b72bb37b47278e5e67387520a7f932afb91e8696.js
root     20628 20604  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     20639 20607  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     20649  6873  0 Aug11 ?        00:00:00 /bin/sh
yuan     20656 24865  0 17:14 ?        00:00:00 sleep 180
root     20662 20649  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     20677 20477  0 Aug23 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-e93b0b4b66454f879f21de4abf50d68eb27e6e6d.js
root     20699  6873  0 Aug11 ?        00:00:00 /bin/sh
root     20703  6873  0 Aug11 ?        00:00:00 /bin/sh
root     20717 20699  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     20721 20703  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     20725  6873  0 Aug10 ?        00:00:00 /bin/sh
uml-net  20731     1  0 Aug21 ?        00:08:49 /usr/bin/uml_switch -unix /var/run/uml-utilities/uml_switch.ctl
root     20744  6873  0 Aug11 ?        00:00:00 /bin/sh
root     20745  6873  0 Aug11 ?        00:00:00 /bin/sh
root     20747 20725  0 Aug10 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     20754     2  0 16:46 ?        00:00:00 [kworker/14:1]
root     20773 20744  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     20788 20745  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     20795  6873  0 Aug24 ?        00:00:00 /bin/sh
root     20831  6873  0 Aug22 ?        00:00:00 /bin/sh
root     20835 20795  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     20843 20831  0 Aug22 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-085bf25e05cbbc491579e298ce8ce58a4d32eedf.js
root     20852  6873  0 Aug11 ?        00:00:00 /bin/sh
root     20859  6873  0 Aug11 ?        00:00:00 /bin/sh
root     20871 20852  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     20881 20859  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
xudalia+ 20932 20571  0 Aug29 ?        00:00:00 sshd: xudaliang@pts/8
xudalia+ 20934 20932  0 Aug29 pts/8    00:00:00 -bash
root     20938 13698  0 Aug26 ?        00:00:00 /bin/sh
root     20947 20938  0 Aug26 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-62918d62307b82056c3fb1dc619af156f5405da3.js
xudalia+ 20980     1  0 Aug22 ?        00:00:00 SCREEN -S resnet50-filr-lr0.02-test
xudalia+ 20981 20980  0 Aug22 pts/90   00:00:00 /bin/bash
root     20985  6873  0 Aug23 ?        00:00:00 /bin/sh
root     21002 20985  0 Aug23 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     21006 18000  0 Aug10 pts/1    00:00:00 /bin/bash
root     21021  6873  0 Aug11 ?        00:00:00 /bin/sh
root     21039 21021  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     21052  6873  0 Aug10 ?        00:00:00 /bin/sh
root     21057  6873  0 Aug11 ?        00:00:00 /bin/sh
root     21071 21052  0 Aug10 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     21077 21057  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     21105  6873  0 Aug26 ?        00:00:00 /bin/sh
root     21114  6873  0 Aug11 ?        00:00:00 /bin/sh
root     21118 21105  0 Aug26 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-099359fa0b798c212e81426b3428bb6d81be7545.js
root     21126  6873  0 Aug11 ?        00:00:00 /bin/sh
root     21129  6873  0 Aug24 ?        00:00:00 /bin/sh
root     21134  6873  0 Aug27 ?        00:00:00 /bin/sh
root     21139 21114  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     21144 21126  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
xudalia+ 21164 23841 23 14:37 pts/114  00:36:56 python -u ti_main.py --model-type float --dataset imagenet --depth 50 --model resnet --data-dir /niti --results-dir ./results --save resnet50_lhybrid_imagenet_int32_cosmax_fix_newscale_dis_nosx_new_avgpool_kaiming_bs64_bias_final_filr_warminc0.8_fixmodel_pytorch_printloss_lr0.02_0.002_test --epochs 150 --batch-size 128 -j 8 --splitpoint 64 --weight-decay --log-interval 50 --download
root     21165 21129  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
xudalia+ 21171 23841 23 14:37 pts/114  00:36:48 python -u ti_main.py --model-type float --dataset imagenet --depth 50 --model resnet --data-dir /niti --results-dir ./results --save resnet50_lhybrid_imagenet_int32_cosmax_fix_newscale_dis_nosx_new_avgpool_kaiming_bs64_bias_final_filr_warminc0.8_fixmodel_pytorch_printloss_lr0.02_0.002_test --epochs 150 --batch-size 128 -j 8 --splitpoint 64 --weight-decay --log-interval 50 --download
root     21188 21134  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-4dc5c9d03cc0755bf74a39def17d35a89517ef83.js
root     21230  6873  0 Aug24 ?        00:00:00 /bin/sh
root     21249  6873  0 Aug11 ?        00:00:00 /bin/sh
root     21253 21230  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     21258 21249  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     21276  6873  0 Aug27 ?        00:00:00 /bin/sh
root     21299 21276  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-9b7c24d33496c9c498bdce9da9cd7169f88e746f.js
root     21309  6873  0 Aug11 ?        00:00:00 /bin/sh
root     21317 21309  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
cdq      21325 55229  1 16:06 ?        00:00:56 /home/cdq/.conda/envs/ptpretrain/bin/python -m ipykernel_launcher --ip=127.0.0.1 --stdin=9028 --control=9026 --hb=9025 --Session.signature_scheme="hmac-sha256" --Session.key=b"9a4eeff8-0646-45c0-b0af-93960fb9f6af" --shell=9027 --transport="tcp" --iopub=9029 --f=/home/cdq/.local/share/jupyter/runtime/kernel-v2-552292D4I6n3mr6lX.json
root     21347 38409  0 16:46 ?        00:00:00 sshd: lhy [priv]
root     21365 60934  0 Aug28 ?        00:00:00 /bin/sh
root     21398  6873  0 Aug10 ?        00:00:00 /bin/sh
lhy      21413 21347  0 16:46 ?        00:00:00 sshd: lhy@notty
lhy      21414 21413  0 16:46 ?        00:00:00 bash
root     21421 21398  0 Aug10 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     21442  6873  0 Aug24 ?        00:00:00 /bin/sh
cdq      21464     1  0 Aug28 ?        00:00:00 python sweep.py --dataset yahoo --device 4 --train_examples 1000 --test_examples -1 --unlabeled_examples -1 --method fedclassifier --beta 1
cdq      21465     1  0 Aug28 ?        00:00:00 python sweep.py --dataset yahoo --device 4 --train_examples 1000 --test_examples -1 --unlabeled_examples -1 --method fedpet --beta 1
cdq      21466     1  0 Aug28 ?        00:00:00 python sweep.py --dataset yelp-full --device 1 --train_examples 1000 --test_examples -1 --unlabeled_examples -1 --method fedclassifier --beta 1
cdq      21468     1  0 Aug28 ?        00:00:00 python sweep.py --dataset yelp-full --device 1 --train_examples 1000 --test_examples -1 --unlabeled_examples -1 --method fedpet --beta 1
cdq      21480 21465  0 Aug28 ?        00:00:00 sh -c nohup bash run_fed.sh yahoo fedpet 4 1000 -1 -1 1 
cdq      21482 21464  0 Aug28 ?        00:00:00 sh -c nohup bash run_fed.sh yahoo fedclassifier 4 1000 -1 -1 1 
cdq      21483 21468  0 Aug28 ?        00:00:00 sh -c nohup bash run_fed.sh yelp-full fedpet 1 1000 -1 -1 1 
root     21485  6873  0 Aug11 ?        00:00:00 /bin/sh
root     21486 21442  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
cdq      21488 21482  0 Aug28 ?        00:00:00 bash run_fed.sh yahoo fedclassifier 4 1000 -1 -1 1
cdq      21489 21480  0 Aug28 ?        00:00:00 bash run_fed.sh yahoo fedpet 4 1000 -1 -1 1
cdq      21495 21483  0 Aug28 ?        00:00:00 bash run_fed.sh yelp-full fedpet 1 1000 -1 -1 1
root     21505 21485  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     21515  6873  0 Aug10 ?        00:00:00 /bin/sh
cdq      21524 21466  0 Aug28 ?        00:00:00 sh -c nohup bash run_fed.sh yelp-full fedclassifier 1 1000 -1 -1 1 
cdq      21530 21524  0 Aug28 ?        00:00:00 bash run_fed.sh yelp-full fedclassifier 1 1000 -1 -1 1
root     21533 13698  0 Aug24 ?        00:00:00 /bin/sh
root     21537 21515  0 Aug10 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
cdq      21543 21488 89 Aug28 ?        1-21:51:39 python3 cli.py --train_examples 1000 --test_examples -1 --unlabeled_examples -1 --method fedclassifier --pattern_ids 1 --data_dir /data/cdq/pet_data/data/yahoo --model_type bert --model_name_or_path bert-base-uncased --task_name yahoo --output_dir //data/cdq/pet_data/log/yahoo/fedclassifier_1000_10_1 --ipet_scale_factor 1 --ipet_generations 1000 --pet_num_train_epochs 10 --pet_repetitions 1 --pet_per_gpu_train_batch_size 4 --sc_num_train_epochs 10 --sc_repetitions 1000 --beta 1 --do_train --do_eval --vanilla
